range_start,range_end,locationid,total
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,41,30298
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,75,76116
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,160,274
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,3,200
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,33,5748
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,162,444404
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,236,542342
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,73,97
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,47,394
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,211,91734
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,64,125
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,19,288
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,233,160598
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,29,352
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,113,171033
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,252,139
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,34,205
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,259,337
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,170,371043
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,223,2279
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,253,34
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,169,468
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,243,1860
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,89,1364
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,228,817
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,78,514
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,141,316252
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,249,279551
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,197,1410
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,72,775
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,205,1036
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,215,2099
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,83,524
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,231,168420
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,190,225
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,146,6402
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,260,2546
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,131,560
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,27,4
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,174,501
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,218,823
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,21,355
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,96,44
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,221,18
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,14,975
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,4,15488
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,216,2031
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,112,2517
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,193,11616
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,23,332
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,116,9022
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,258,353
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,94,249
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,201,211
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,12,4435
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,62,734
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,15,153
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,155,617
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,148,131296
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,125,61284
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,264,139616
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,117,558
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,140,261641
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,98,171
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,99,8
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,241,425
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,171,222
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,17,1569
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,56,908
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,45,16306
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,225,1416
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,239,356089
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,86,579
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,212,260
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,74,26734
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,93,2832
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,244,7976
