range_start,range_end,locationid,total
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,190,2162
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,180,1911
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,134,4708
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,81,980
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,31,968
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,61,22633
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,263,275823
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,200,4801
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,170,404456
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,193,16524
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,152,21709
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,82,8822
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,201,1326
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,12,9490
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,108,971
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,153,578
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,4,53010
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,195,4682
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,205,4231
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,116,36925
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,73,1079
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,17,16598
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,141,348777
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,248,1425
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,121,2683
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,129,21648
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,52,8274
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,9,1670
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,167,2136
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,84,114
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,1,43639
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,207,1144
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,208,2129
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,99,18
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,125,62458
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,90,178725
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,40,11644
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,135,3825
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,78,1584
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,133,4119
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,145,43519
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,11,1033
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,217,5234
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,34,2196
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,2,13
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,236,531823
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,20,1324
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,215,3633
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,13,111439
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,89,12527
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,244,47529
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,77,1680
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,120,650
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,76,5876
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,214,230
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,179,15509
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,242,1962
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,191,3232
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,8,331
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,105,8
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,5,252
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,231,197109
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,24,48760
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,165,3594
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,253,226
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,26,3473
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,226,28087
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,30,111
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,189,12352
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,143,196360
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,64,1546
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,111,152
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,117,1567
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,19,1407
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,80,18938
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,131,2910
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,182,1897
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,106,5522
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,49,19223
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,240,572
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,162,366665
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,161,503029
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,164,279424
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,169,2398
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,160,4393
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,93,5174
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,261,65553
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,147,1222
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,186,317162
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,127,9852
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,172,153
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,85,2744
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,237,522223
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,57,585
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,53,1771
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,171,2252
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,122,1157
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,265,54172
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,100,198553
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,25,22319
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,155,2866
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,177,3650
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,75,163709
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,142,356490
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,238,291793
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,144,124534
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,92,8723
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,222,1202
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,63,2281
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,262,195550
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,197,5306
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,166,95874
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,221,283
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,159,3732
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,74,99846
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,39,5092
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,130,8145
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,23,755
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,101,1350
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,146,15663
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,10,12759
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,150,1042
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,228,7442
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,173,3113
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,48,369022
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,250,1169
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,174,1734
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,213,2725
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,113,156735
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,35,2698
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,241,2119
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,107,258463
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,91,3581
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,178,1174
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,69,5260
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,58,378
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,168,8911
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,102,2401
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,115,260
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,151,127263
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,59,87
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,255,35240
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,88,52189
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,44,205
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,128,937
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,140,269348
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,220,5542
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,138,188094
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,67,1893
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,181,34783
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,114,129884
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,137,174951
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,96,379
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,50,155344
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,254,2038
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,260,11912
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,192,1164
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,95,17425
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,148,139721
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,227,2632
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,56,4038
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,245,168
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,211,113366
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,29,1933
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,210,2266
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,264,87021
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,7,45185
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,216,12725
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,51,2237
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,27,282
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,247,6735
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,139,2592
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,212,1319
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,32,1142
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,203,2495
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,41,88245
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,109,174
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,232,64394
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,239,355498
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,119,3246
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,97,18202
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,251,231
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,42,59063
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,118,303
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,224,51920
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,185,1755
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,158,132555
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,243,26628
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,33,34125
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,209,39601
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,225,14153
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,94,913
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,71,3278
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,98,2406
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,258,3238
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,110,2
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,16,2654
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,156,205
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,124,2601
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,3,1038
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,154,362
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,112,30094
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,18,2139
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,70,7724
2022-05-01T00:00:00.000-07:00,2022-09-01T00:00:00.000-07:00,204,71
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,106,5818
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,47,1273
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,219,5676
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,206,280
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,41,86997
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,19,1366
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,244,45160
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,175,1232
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,67,1999
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,107,257192
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,111,126
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,7,46654
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,221,275
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,11,896
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,38,2414
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,21,1500
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,76,5592
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,261,66879
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,254,1919
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,258,2859
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,170,384281
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,52,8670
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,184,91
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,62,6282
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,4,53328
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,138,190027
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,237,563246
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,234,300032
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,205,3742
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,255,33989
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,15,1475
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,183,659
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,264,93122
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,28,5115
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,37,17355
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,178,1107
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,142,375455
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,217,5081
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,102,2401
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,1,43437
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,262,213325
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,128,916
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,26,3335
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,117,1260
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,71,2867
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,209,38515
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,218,4569
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,23,757
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,24,50033
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,230,399148
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,253,158
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,9,1291
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,18,1813
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,148,134212
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,236,588014
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,8,306
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,89,11988
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,182,1580
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,203,2339
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,225,14146
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,257,5897
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,186,300764
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,84,105
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,93,7190
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,192,1181
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,51,2020
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,16,2258
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,238,312287
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,200,4801
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,46,322
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,113,161623
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,43,170776
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,216,12199
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,22,2301
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,124,2546
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,159,3164
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,210,2086
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,73,936
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,245,171
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,149,1688
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,86,2377
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,98,1790
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,120,762
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,61,22545
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,204,56
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,109,125
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,110,1
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,42,56041
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,80,18024
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,90,178834
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,197,5118
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,256,29490
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,214,170
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,168,8438
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,36,10155
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,39,4524
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,59,95
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,198,7987
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,123,2167
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,126,1151
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,92,7975
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,133,3914
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,243,27279
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,54,2921
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,162,364092
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,108,1003
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,58,378
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,64,1581
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,228,7283
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,115,201
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,187,91
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,83,3524
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,151,130377
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,12,7380
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,13,105636
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,232,62322
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,239,374355
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,195,5565
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,172,164
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,45,35169
2022-09-01T00:00:00.000-07:00,2023-01-01T00:00:00.000-08:00,260,11616
