trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.7,9.5,3.8,2.5,0.0,16.6,"",0.3,2.5,0.5
0.59,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.85,10.5,2.0,0.0,0.0,15.8,"",0.3,2.5,0.5
0.7,5.5,0.0,0.0,0.0,6.3,"",0.3,0.0,0.5
0.62,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
2.7,11.0,1.5,0.0,0.0,15.8,"",0.3,2.5,0.5
2.16,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
2.32,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
2.88,14.0,0.0,0.0,0.0,14.8,"",0.3,0.0,0.5
9.1,30.5,7.95,2.5,6.12,47.87,"",0.3,2.5,0.5
2.7,16.0,3.85,2.5,0.0,23.15,"",0.3,2.5,0.5
0.69,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
0.5,3.5,1.0,0.0,0.0,7.8,"",0.3,2.5,0.5
1.87,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
10.1,29.0,7.65,2.5,6.12,46.07,"",0.3,2.5,0.5
0.8,5.5,0.88,2.5,0.0,9.68,"",0.3,2.5,0.5
0.7,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
1.9,11.5,0.0,2.5,0.0,14.8,"",0.3,2.5,0.5
2.03,13.0,4.08,0.0,0.0,20.38,"",0.3,2.5,0.5
1.1,11.5,3.69,0.0,0.0,15.99,"",0.3,0.0,0.5
2.4,12.0,2.0,2.5,0.0,17.3,"",0.3,2.5,0.5
1.5,10.0,2.65,2.5,0.0,15.95,"",0.3,2.5,0.5
1.9,10.5,2.75,2.5,0.0,16.55,"",0.3,2.5,0.5
1.6,10.0,3.3,2.5,0.0,16.6,"",0.3,2.5,0.5
2.9,11.5,2.95,2.5,0.0,17.75,"",0.3,2.5,0.5
2.94,15.5,1.0,0.0,0.0,19.8,"",0.3,2.5,0.5
2.59,11.0,1.43,0.0,0.0,15.73,"",0.3,2.5,0.5
2.08,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
0.9,14.0,3.45,2.5,0.0,20.75,"",0.3,2.5,0.5
4.8,21.5,0.0,2.5,6.12,30.92,"",0.3,2.5,0.5
1.08,7.5,1.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.96,6.0,1.7,0.0,0.0,11.0,"",0.3,2.5,0.5
1.03,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
1.2,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
3.64,21.0,0.0,0.0,0.0,24.3,"",0.3,2.5,0.5
2.6,12.5,3.15,2.5,0.0,18.95,"",0.3,2.5,0.5
2.59,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
1.35,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
2.0,11.0,1.5,0.0,0.0,15.8,"",0.3,2.5,0.5
0.99,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
4.2,18.0,4.25,2.5,0.0,25.55,"",0.3,2.5,0.5
0.3,4.0,0.0,0.0,0.0,4.8,"",0.3,0.0,0.5
0.74,6.0,2.32,0.0,0.0,11.62,"",0.3,2.5,0.5
0.75,52.0,0.0,0.0,0.0,55.3,"",0.3,2.5,0.5
3.11,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
1.92,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
2.99,16.0,2.9,0.0,0.0,22.2,"",0.3,2.5,0.5
5.1,16.5,0.0,0.0,0.0,17.3,"",0.3,0.0,0.5
5.1,27.5,1.0,2.5,0.0,31.8,"",0.3,2.5,0.5
2.74,13.5,2.0,0.0,0.0,18.8,"",0.3,2.5,0.5
0.77,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.69,13.5,3.0,0.0,0.0,19.8,"",0.3,2.5,0.5
5.1,17.0,3.55,0.0,0.0,21.35,"",0.3,0.0,0.5
1.53,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.9,10.5,2.5,0.0,0.0,16.3,"",0.3,2.5,0.5
3.89,17.0,4.06,0.0,0.0,24.36,"",0.3,2.5,0.5
1.5,8.5,2.0,3.0,0.0,14.3,"",0.3,2.5,0.5
6.3,19.5,4.55,2.5,0.0,27.35,"",0.3,2.5,0.5
0.9,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
1.7,8.5,0.0,2.5,0.0,11.8,"",0.3,2.5,0.5
1.5,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
2.7,12.0,0.0,0.0,0.0,12.8,"",0.3,0.0,0.5
0.71,5.5,2.64,0.0,0.0,11.44,"",0.3,2.5,0.5
1.42,11.0,3.58,0.0,0.0,17.88,"",0.3,2.5,0.5
0.88,9.0,1.0,0.0,0.0,13.3,"",0.3,2.5,0.5
1.35,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
1.4,9.5,1.0,2.5,0.0,13.8,"",0.3,2.5,0.5
0.93,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
3.27,12.5,0.0,0.0,0.0,15.8,"",0.3,2.5,0.5
0.76,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
