trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
3.35,12.0,3.26,1.0,0.0,19.56,"",0.3,2.5,0.5
1.35,6.5,2.16,1.0,0.0,12.96,"",0.3,2.5,0.5
13.79,42.0,9.26,1.0,0.0,55.56,"",0.3,2.5,0.5
2.0,8.0,2.45,3.5,0.0,14.75,"",0.3,2.5,0.5
1.1,7.0,2.25,3.5,0.0,13.55,"",0.3,2.5,0.5
1.6,8.0,2.09,3.5,0.0,14.39,"",0.3,2.5,0.5
1.2,8.5,3.2,3.5,0.0,16.0,"",0.3,2.5,0.5
2.3,9.0,2.66,1.0,0.0,15.96,"",0.3,2.5,0.5
7.4,24.0,0.0,3.5,0.0,28.3,"",0.3,2.5,0.5
3.8,16.5,1.5,3.5,0.0,22.3,"",0.3,2.5,0.5
1.74,8.5,0.0,1.0,0.0,12.8,"",0.3,2.5,0.5
0.58,4.5,1.76,1.0,0.0,10.56,"",0.3,2.5,0.5
1.28,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
0.94,5.5,0.98,1.0,0.0,10.78,"",0.3,2.5,0.5
1.42,6.5,0.0,1.0,0.0,10.8,"",0.3,2.5,0.5
1.75,8.5,2.56,1.0,0.0,15.36,"",0.3,2.5,0.5
1.75,8.5,2.0,1.0,0.0,14.8,"",0.3,2.5,0.5
1.2,6.5,0.0,1.0,0.0,10.8,"",0.3,2.5,0.5
0.0,2.5,0.0,3.5,0.0,6.8,"",0.3,2.5,0.5
0.0,70.0,0.0,0.0,0.0,70.3,"",0.3,0.0,0.0
0.95,-5.5,0.0,-1.0,0.0,-9.8,"",-0.3,-2.5,-0.5
0.95,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.4,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
9.49,27.0,6.26,1.0,0.0,37.56,"",0.3,2.5,0.5
2.11,9.5,2.76,1.0,0.0,16.56,"",0.3,2.5,0.5
2.37,9.0,5.0,1.0,0.0,18.3,"",0.3,2.5,0.5
0.38,4.0,1.66,1.0,0.0,9.96,"",0.3,2.5,0.5
1.14,7.0,2.0,1.0,0.0,13.3,"",0.3,2.5,0.5
3.4,14.0,0.0,3.5,0.0,18.3,"",0.3,2.5,0.5
2.6,12.5,1.0,3.5,0.0,17.8,"",0.3,2.5,0.5
4.35,17.0,2.0,1.0,0.0,23.3,"",0.3,2.5,0.5
0.51,4.0,1.66,1.0,0.0,9.96,"",0.3,2.5,0.5
3.24,18.0,5.58,1.0,0.0,27.88,"",0.3,2.5,0.5
3.0,12.5,3.36,3.5,0.0,20.16,"",0.3,2.5,0.5
1.2,6.5,2.15,3.5,0.0,12.95,"",0.3,2.5,0.5
2.5,11.0,2.0,3.5,0.0,17.3,"",0.3,2.5,0.5
0.6,4.0,1.0,3.5,0.0,9.3,"",0.3,2.5,0.5
19.52,52.0,13.18,4.5,6.12,79.1,"",0.3,2.5,0.5
1.43,7.5,1.77,1.0,0.0,13.57,"",0.3,2.5,0.5
1.26,6.0,2.58,1.0,0.0,12.88,"",0.3,2.5,0.5
6.96,23.0,0.0,1.0,0.0,24.8,"",0.3,0.0,0.5
3.38,12.5,4.58,1.0,6.12,27.5,"",0.3,2.5,0.5
1.03,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
1.15,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
2.31,10.0,2.86,1.0,0.0,17.16,"",0.3,2.5,0.5
2.3,10.5,2.95,3.5,0.0,17.75,"",0.3,2.5,0.5
0.9,6.0,2.5,1.0,0.0,10.3,"",0.3,0.0,0.5
2.51,10.5,1.0,1.0,0.0,15.8,"",0.3,2.5,0.5
1.91,9.0,0.0,1.0,0.0,13.3,"",0.3,2.5,0.5
2.32,10.0,0.0,1.0,0.0,14.3,"",0.3,2.5,0.5
0.69,5.0,1.86,1.0,0.0,11.16,"",0.3,2.5,0.5
1.66,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
1.3,7.0,0.0,1.0,0.0,11.3,"",0.3,2.5,0.5
1.42,6.5,2.7,1.0,0.0,13.5,"",0.3,2.5,0.5
1.66,10.0,1.0,1.0,0.0,15.3,"",0.3,2.5,0.5
2.87,10.0,2.1,1.0,0.0,16.4,"",0.3,2.5,0.5
0.74,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.39,6.0,0.0,1.0,0.0,10.3,"",0.3,2.5,0.5
1.42,7.0,2.26,1.0,0.0,13.56,"",0.3,2.5,0.5
1.1,6.0,0.0,1.0,0.0,7.8,"",0.3,0.0,0.5
4.31,16.0,6.09,1.0,0.0,26.39,"",0.3,2.5,0.5
2.4,11.5,0.0,1.0,0.0,15.8,"",0.3,2.5,0.5
0.82,6.0,2.58,1.0,0.0,12.88,"",0.3,2.5,0.5
2.5,10.0,2.0,1.0,6.12,22.42,"",0.3,2.5,0.5
1.58,7.5,0.0,1.0,0.0,11.8,"",0.3,2.5,0.5
2.19,9.0,2.66,1.0,0.0,15.96,"",0.3,2.5,0.5
1.42,6.5,2.16,1.0,0.0,12.96,"",0.3,2.5,0.5
