trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
3.8,16.0,4.05,3.5,0.0,24.35,"",0.3,2.5,0.5
1.8,7.5,2.36,3.5,0.0,14.16,"",0.3,2.5,0.5
0.46,4.5,0.0,1.0,0.0,8.8,"",0.3,2.5,0.5
3.47,14.5,3.76,1.0,0.0,22.56,"",0.3,2.5,0.5
2.2,9.0,2.65,3.5,0.0,15.95,"",0.3,2.5,0.5
5.05,18.5,5.7,1.0,0.0,28.5,"",0.3,2.5,0.5
3.95,15.0,2.32,1.0,0.0,21.62,"",0.3,2.5,0.5
0.96,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
1.62,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
3.82,13.0,2.6,1.0,0.0,19.9,"",0.3,2.5,0.5
1.18,7.5,2.95,1.0,0.0,14.75,"",0.3,2.5,0.5
1.0,6.0,2.55,3.5,0.0,12.85,"",0.3,2.5,0.5
2.0,9.5,1.2,3.5,0.0,15.0,"",0.3,2.5,0.5
3.06,13.0,0.0,1.0,0.0,17.3,"",0.3,2.5,0.5
2.75,10.0,2.86,1.0,0.0,17.16,"",0.3,2.5,0.5
3.75,15.5,3.96,1.0,0.0,23.76,"",0.3,2.5,0.5
3.8,13.5,0.0,3.5,0.0,17.8,"",0.3,2.5,0.5
2.2,9.5,2.75,3.5,0.0,16.55,"",0.3,2.5,0.5
1.0,5.5,1.95,3.5,0.0,11.75,"",0.3,2.5,0.5
1.76,8.0,2.0,1.0,0.0,14.3,"",0.3,2.5,0.5
0.9,5.0,1.5,1.0,0.0,10.8,"",0.3,2.5,0.5
1.83,10.0,2.86,1.0,0.0,17.16,"",0.3,2.5,0.5
2.22,9.5,2.76,1.0,0.0,16.56,"",0.3,2.5,0.5
0.9,5.0,1.0,3.5,0.0,10.3,"",0.3,2.5,0.5
1.2,7.0,1.2,3.5,0.0,12.5,"",0.3,2.5,0.5
5.21,20.0,6.08,1.0,0.0,30.38,"",0.3,2.5,0.5
1.18,6.0,1.54,1.0,0.0,11.84,"",0.3,2.5,0.5
0.6,5.0,1.85,3.5,0.0,11.15,"",0.3,2.5,0.5
1.9,9.0,2.65,3.5,0.0,15.95,"",0.3,2.5,0.5
1.0,5.5,0.0,3.5,0.0,9.8,"",0.3,2.5,0.5
0.9,5.5,0.0,3.5,0.0,9.8,"",0.3,2.5,0.5
2.92,12.5,2.02,1.0,0.0,18.82,"",0.3,2.5,0.5
4.93,19.0,3.0,1.0,0.0,26.3,"",0.3,2.5,0.5
0.88,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.2,7.5,1.0,3.5,0.0,12.8,"",0.3,2.5,0.5
7.93,32.0,3.63,1.0,0.0,39.93,"",0.3,2.5,0.5
2.6,12.5,2.0,3.5,0.0,18.8,"",0.3,2.5,0.5
3.2,12.0,3.26,3.5,0.0,19.56,"",0.3,2.5,0.5
1.01,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
3.02,12.0,4.89,1.0,0.0,21.19,"",0.3,2.5,0.5
