trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.68,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
4.13,14.5,0.0,0.0,0.0,17.8,"",0.3,2.5,0.5
2.06,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.97,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
0.84,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
2.4,10.5,2.0,2.5,0.0,15.8,"",0.3,2.5,0.5
1.15,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
4.72,17.0,0.0,0.0,0.0,20.3,"",0.3,2.5,0.5
1.7,9.5,3.2,2.5,0.0,16.0,"",0.3,2.5,0.5
0.4,4.0,1.45,2.5,0.0,8.75,"",0.3,2.5,0.5
1.6,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
4.3,16.5,2.2,2.5,0.0,22.0,"",0.3,2.5,0.5
1.4,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
6.5,21.0,9.0,0.0,0.0,30.8,"",0.3,0.0,0.5
0.54,4.5,2.34,0.0,0.0,10.14,"",0.3,2.5,0.5
1.02,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.2,7.5,0.0,2.5,0.0,10.8,"",0.3,2.5,0.5
1.3,6.0,0.93,2.5,0.0,10.23,"",0.3,2.5,0.5
2.1,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
2.7,12.0,3.06,2.5,0.0,18.36,"",0.3,2.5,0.5
2.2,9.5,2.0,2.5,0.0,14.8,"",0.3,2.5,0.5
0.94,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.33,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
1.23,7.5,1.62,0.0,0.0,12.42,"",0.3,2.5,0.5
14.98,43.0,13.14,0.0,0.0,56.94,"",0.3,0.0,0.5
2.22,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
1.49,8.5,2.0,0.0,0.0,13.8,"",0.3,2.5,0.5
1.98,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
2.5,10.5,2.75,2.5,0.0,16.55,"",0.3,2.5,0.5
1.2,6.0,2.75,2.5,0.0,12.05,"",0.3,2.5,0.5
3.7,15.0,3.65,2.5,0.0,21.95,"",0.3,2.5,0.5
1.4,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
2.5,11.0,2.85,2.5,0.0,17.15,"",0.3,2.5,0.5
1.5,7.5,1.0,2.5,0.0,11.8,"",0.3,2.5,0.5
1.0,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
6.7,23.5,5.35,2.5,0.0,32.15,"",0.3,2.5,0.5
4.7,17.0,5.05,2.5,0.0,25.35,"",0.3,2.5,0.5
0.89,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
3.0,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
5.6,19.5,4.55,2.5,0.0,27.35,"",0.3,2.5,0.5
