trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.42,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
2.89,14.0,0.0,0.0,0.0,17.3,"",0.3,2.5,0.5
1.78,9.5,1.28,0.0,0.0,14.08,"",0.3,2.5,0.5
2.04,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
1.56,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
2.71,12.5,4.0,0.0,0.0,19.8,"",0.3,2.5,0.5
2.44,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
4.55,17.0,2.0,0.0,0.0,22.3,"",0.3,2.5,0.5
0.53,4.5,2.34,0.0,0.0,10.14,"",0.3,2.5,0.5
2.38,14.0,4.32,0.0,0.0,21.62,"",0.3,2.5,0.5
0.76,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
1.03,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
2.96,12.5,1.75,0.0,0.0,17.55,"",0.3,2.5,0.5
2.54,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
3.96,16.5,0.0,0.0,0.0,19.8,"",0.3,2.5,0.5
0.54,4.5,2.34,0.0,0.0,10.14,"",0.3,2.5,0.5
0.97,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
6.3,25.5,7.2,2.5,0.0,36.0,"",0.3,2.5,0.5
3.53,14.5,3.56,0.0,0.0,21.36,"",0.3,2.5,0.5
2.26,14.5,3.56,0.0,0.0,21.36,"",0.3,2.5,0.5
1.77,8.0,1.7,0.0,0.0,13.0,"",0.3,2.5,0.5
1.47,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
2.66,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
1.42,7.0,1.0,0.0,0.0,11.3,"",0.3,2.5,0.5
1.44,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
1.3,6.5,1.46,0.0,0.0,8.76,"",0.3,0.0,0.5
17.86,54.5,11.06,0.0,0.0,66.36,"",0.3,0.0,0.5
0.99,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
5.16,18.5,4.36,0.0,0.0,26.16,"",0.3,2.5,0.5
1.7,7.5,3.24,0.0,0.0,14.04,"",0.3,2.5,0.5
1.9,9.0,1.84,2.5,0.0,14.14,"",0.3,2.5,0.5
0.2,3.5,3.0,2.5,0.0,9.8,"",0.3,2.5,0.5
1.28,8.0,0.0,0.0,0.0,11.3,"",0.3,2.5,0.5
3.0,12.0,0.0,0.0,0.0,15.3,"",0.3,2.5,0.5
1.2,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
0.7,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
1.37,7.5,3.24,0.0,0.0,14.04,"",0.3,2.5,0.5
6.37,23.0,5.26,0.0,0.0,31.56,"",0.3,2.5,0.5
0.92,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
2.21,16.0,2.9,0.0,0.0,22.2,"",0.3,2.5,0.5
1.85,10.0,1.0,0.0,0.0,14.3,"",0.3,2.5,0.5
3.27,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
1.2,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
3.5,13.5,3.35,2.5,0.0,20.15,"",0.3,2.5,0.5
1.42,9.5,1.7,0.0,0.0,14.5,"",0.3,2.5,0.5
0.52,4.5,1.17,0.0,0.0,8.97,"",0.3,2.5,0.5
1.8,8.0,0.0,2.5,0.0,11.3,"",0.3,2.5,0.5
0.8,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
2.1,11.5,0.0,2.5,0.0,14.8,"",0.3,2.5,0.5
1.9,9.0,3.65,2.5,0.0,15.95,"",0.3,2.5,0.5
1.84,9.5,3.2,0.0,0.0,16.0,"",0.3,2.5,0.5
0.67,4.5,1.0,0.0,0.0,8.8,"",0.3,2.5,0.5
