trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
0.51,4.0,1.46,0.0,0.0,8.76,"",0.3,2.5,0.5
1.21,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
1.46,7.0,1.54,0.0,0.0,11.84,"",0.3,2.5,0.5
3.12,13.0,3.26,0.0,0.0,19.56,"",0.3,2.5,0.5
2.79,12.0,0.0,0.0,0.0,15.3,"",0.3,2.5,0.5
1.4,8.0,2.25,2.5,0.0,13.55,"",0.3,2.5,0.5
0.7,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.66,8.0,1.2,0.0,0.0,12.5,"",0.3,2.5,0.5
0.91,5.0,2.49,0.0,0.0,10.79,"",0.3,2.5,0.5
1.1,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.77,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
0.95,5.5,1.5,0.0,0.0,10.3,"",0.3,2.5,0.5
7.6,24.0,0.0,0.0,0.0,24.8,"",0.3,0.0,0.5
4.5,15.5,2.82,2.5,0.0,21.62,"",0.3,2.5,0.5
0.7,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
0.5,4.0,1.45,2.5,0.0,8.75,"",0.3,2.5,0.5
1.0,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
0.56,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
2.58,11.5,1.92,0.0,0.0,16.72,"",0.3,2.5,0.5
1.88,10.0,2.0,0.0,0.0,15.3,"",0.3,2.5,0.5
1.2,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
2.0,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.63,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
0.87,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
2.9,12.5,3.15,2.5,0.0,18.95,"",0.3,2.5,0.5
0.9,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
2.0,9.5,0.8,2.5,0.0,13.6,"",0.3,2.5,0.5
0.4,4.5,0.0,2.5,0.0,7.8,"",0.3,2.5,0.5
1.0,6.0,2.3,2.5,0.0,11.6,"",0.3,2.5,0.5
1.48,8.5,3.54,0.0,0.0,15.34,"",0.3,2.5,0.5
0.2,3.5,1.35,2.5,0.0,8.15,"",0.3,2.5,0.5
0.6,5.0,3.5,2.5,0.0,11.8,"",0.3,2.5,0.5
1.39,8.0,1.11,0.0,0.0,12.41,"",0.3,2.5,0.5
0.7,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
2.37,10.0,2.0,0.0,6.12,21.42,"",0.3,2.5,0.5
1.86,8.5,1.0,0.0,0.0,12.8,"",0.3,2.5,0.5
1.32,9.0,3.69,0.0,0.0,15.99,"",0.3,2.5,0.5
1.73,8.5,2.95,0.0,0.0,14.75,"",0.3,2.5,0.5
2.17,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
2.92,12.0,3.82,0.0,0.0,19.12,"",0.3,2.5,0.5
10.43,31.0,5.0,0.0,0.0,39.3,"",0.3,2.5,0.5
1.84,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
6.98,22.0,0.0,0.0,0.0,25.3,"",0.3,2.5,0.5
0.54,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
2.51,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
0.92,5.5,1.5,0.0,0.0,10.3,"",0.3,2.5,0.5
5.72,19.5,0.0,0.0,0.0,22.8,"",0.3,2.5,0.5
