trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
9.47,42.55,7.0,0.0,0.0,53.55,"",1.0,"",0.5
2.5,16.3,3.05,0.0,0.0,23.35,"",1.0,"",0.5
15.59,45.01,10.3,0.0,0.0,56.81,"",1.0,"",0.5
4.3,26.11,0.0,0.0,0.0,30.11,"",1.0,"",0.5
4.21,19.76,4.25,0.0,0.0,25.51,"",1.0,"",0.5
11.64,39.64,5.0,0.0,0.0,48.64,"",1.0,"",0.5
3.25,14.81,0.0,0.0,0.0,18.81,"",1.0,"",0.5
0.0,15.52,0.0,0.0,0.0,19.52,"",1.0,"",0.5
2.34,12.89,3.38,0.0,0.0,20.27,"",1.0,"",0.5
2.21,14.77,0.0,0.0,0.0,18.77,"",1.0,"",0.5
4.15,22.53,0.0,0.0,0.0,24.03,"",1.0,"",0.5
2.4,16.47,0.0,0.0,0.0,20.47,"",1.0,"",0.5
2.4,11.72,0.0,0.0,0.0,15.72,"",1.0,"",0.5
17.07,59.08,6.96,0.0,6.55,76.59,"",1.0,"",0.5
2.62,15.56,3.91,0.0,0.0,23.47,"",1.0,"",0.5
1.5,8.6,1.89,0.0,0.0,14.49,"",1.0,"",0.5
17.66,63.88,4.1,0.0,19.5,88.48,"",1.0,"",0.0
2.35,16.0,0.0,0.0,0.0,20.0,"",1.0,"",0.5
4.25,31.45,0.0,0.0,0.0,35.45,"",1.0,"",0.5
17.52,62.27,14.56,0.0,6.55,87.38,"",1.0,"",0.5
8.82,24.1,2.0,0.0,6.55,36.65,"",1.0,"",0.5
0.61,6.0,3.0,0.0,0.0,13.0,"",1.0,"",0.5
1.68,12.24,3.25,0.0,0.0,19.49,"",1.0,"",0.5
7.36,2.87,0.0,0.0,0.0,6.87,"",1.0,"",0.5
1.2,9.3,2.0,0.0,0.0,15.3,"",1.0,"",0.5
6.49,32.23,0.0,0.0,0.0,36.23,"",1.0,"",0.5
20.38,73.71,12.64,0.0,6.55,96.9,"",1.0,"",0.5
4.43,31.85,0.0,0.0,0.0,35.85,"",1.0,"",0.5
0.0,7.42,0.0,0.0,0.0,11.42,"",1.0,"",0.5
2.78,16.55,3.08,0.0,0.0,23.63,"",1.0,"",0.5
2.4,14.2,1.82,0.0,0.0,20.02,"",1.0,"",0.5
11.24,38.46,7.35,0.0,6.55,56.36,"",1.0,"",0.5
