range_start,range_end,locationid,total
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,58,22
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,222,657
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,214,17
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,120,96
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,177,818
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,169,813
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,140,265219
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,157,786
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,262,176057
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,183,319
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,124,395
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,234,347866
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,96,46
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,31,150
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,226,12148
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,192,222
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,171,398
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,168,2427
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,129,4040
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,108,354
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,175,158
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,227,343
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,36,1310
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,154,49
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,101,357
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,116,13832
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,239,383891
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,212,429
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,93,1773
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,206,45
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,258,410
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,48,402782
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,61,3305
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,11,229
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,243,2419
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,70,40492
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,40,2449
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,265,31780
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,185,471
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,29,430
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,149,562
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,20,404
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,184,37
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,138,352909
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,196,854
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,84,11
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,106,918
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,241,549
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,139,710
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,215,1617
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,99,3
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,111,17
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,54,264
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,15,201
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,189,1833
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,125,68282
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,260,3389
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,198,562
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,246,185576
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,113,180170
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,218,1089
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,89,1869
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,65,9717
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,33,8038
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,209,22754
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,66,3739
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,25,6320
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,204,14
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,122,290
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,123,409
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,14,914
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,134,934
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,34,267
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,126,333
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,18,620
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,231,181773
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,12,4986
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,133,488
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,56,809
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,132,484812
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,9,317
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,156,31
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,211,94415
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,172,14
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,43,235466
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,220,694
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,92,1056
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,242,1165
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,95,1794
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,145,12784
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,237,651785
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,4,16765
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,88,34123
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,42,17268
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,59,26
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,213,1166
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,44,461
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,224,20703
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,186,419852
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,191,832
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,26,670
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,67,251
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,45,16433
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,62,1010
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,223,3498
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,52,3329
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,160,297
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,102,215
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,60,301
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,23,328
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,75,102520
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,137,174175
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,252,207
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,63,432
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,3,347
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,225,1856
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,117,630
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,97,6174
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,72,1000
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,73,127
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,32,469
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,86,687
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,144,107141
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,193,11268
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,233,167704
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,6,35
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,244,12855
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,190,446
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,47,690
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,109,9
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,77,583
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,166,76325
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,5,12
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,38,442
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,173,399
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,232,22486
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,74,45173
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,247,1486
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,41,45222
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,24,44602
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,118,47
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,107,315973
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,164,280212
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,194,613
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,263,288461
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,80,3310
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,119,727
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,179,3037
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,71,725
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,245,23
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,83,732
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,240,118
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,85,622
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,2,2
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,94,339
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,78,808
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,64,415
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,79,347120
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,219,1327
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,105,5
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,127,1062
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,136,730
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,203,371
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,178,165
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,165,697
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,121,540
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,22,592
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,143,169919
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,49,2381
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,81,604
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,142,433434
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,200,360
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,13,76276
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,202,570
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,158,94835
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,146,8210
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,208,458
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,249,283157
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,150,200
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,195,655
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,254,902
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,229,284324
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,148,125141
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,201,150
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,259,480
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,261,60225
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,37,2069
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,230,373883
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,68,326287
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,35,1276
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,10,3826
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,255,5750
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,135,720
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,53,249
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,115,54
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,221,38
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,174,747
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,8,73
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,19,281
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,256,5537
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,76,2268
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,251,17
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,69,1078
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,159,1172
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,161,493476
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,100,214539
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,216,2104
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,131,650
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,257,455
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,248,558
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,39,1561
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,30,10
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,82,2088
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,50,101377
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,141,362114
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,128,126
2021-09-01T00:00:00.000-07:00,2022-01-01T00:00:00.000-08:00,162,417802
