range_start,range_end,locationid,total
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,51,2007
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,41,77174
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,160,3918
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,3,928
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,29,1598
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,113,162870
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,252,2381
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,34,1434
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,223,18259
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,253,147
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,169,2007
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,243,22950
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,141,345549
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,249,210278
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,205,3813
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,231,188587
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,146,11738
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,174,1618
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,96,452
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,14,8290
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,94,854
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,201,1254
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,117,1223
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,140,261941
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,98,1521
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,241,1983
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,171,2153
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,17,14437
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,225,11460
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,239,357015
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,58,341
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,39,4401
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,145,37323
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,20,1371
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,220,5131
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,154,669
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,132,146810
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,9,1173
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,232,57820
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,204,56
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,63,2383
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,144,112161
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,127,8763
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,32,1069
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,213,2339
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,150,968
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,214,239
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,177,3316
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,164,259630
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,89,10594
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,170,372216
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,33,31679
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,111,103
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,265,46215
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,92,7583
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,135,3846
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,87,89662
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,197,5124
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,69,4292
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,256,28317
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,22,2017
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,20,1365
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,248,1230
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,178,1056
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,131,3030
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,34,1388
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,135,4102
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,207,1389
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,259,1597
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,132,166760
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,145,38456
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,167,2020
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,105,1
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,52,7966
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,99,20
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,168,7939
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,166,81728
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,127,8220
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,247,6127
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,150,1047
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,28,5255
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,152,16844
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,153,545
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,78,1424
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,46,355
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,2,12
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,58,393
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,256,29207
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,191,3463
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,10,12852
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,141,318294
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,238,260505
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,112,27423
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,1,41155
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,204,74
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,159,3160
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,25,21820
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,257,5655
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,189,11851
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,81,1156
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,258,3428
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,240,462
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,128,652
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,222,1258
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,250,1334
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,93,4491
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,224,47665
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,235,2162
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,226,22735
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,121,2910
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,17,15091
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,175,1527
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,19,1560
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,194,2147
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,63,2266
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,125,59970
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,41,73220
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,164,275796
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,174,1707
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,123,2008
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,162,360698
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,18,1821
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,172,145
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,213,2578
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,109,180
